29.15;1.27875;848.18;;;
28.36;1.2775;858.48;;;
28.02;1.28;880.90;;;
28.21;1.27875;876.45;;;
29.13;1.2775;878.85;;;
28.45;1.29;879.93;;;
27.13;1.29;878.29;;;
27.11;1.28625;865.99;;;
25.60;1.28;871.58;;;
24.44;1.28875;868.30;;;
23.41;1.30125;885.23;;;
22.56;1.32;890.81;;;
22.52;1.32938;879.91;;;
21.50;1.32;893.58;;;
21.95;1.32;892.01;;;
20.70;1.32;911.37;;;
20.80;1.32;919.02;;;
20.33;1.32;911.43;;;
20.80;1.31125;898.81;;;
20.84;1.29875;914.84;;;
20.76;1.31;917.84;;;
21.21;1.31;916.92;;;
21.59;1.3;916.30;;;
20.63;1.29;930.08;;;
21.13;1.29;926.55;;;
20.80;1.29;934.39;;;
21.00;1.28;929.62;;;
21.24;1.28125;920.27;;;
19.69;1.29;933.41;;;
19.52;1.29;945.11;;;
19.91;1.29;942.30;;;
20.00;1.29;939.28;;;
19.24;1.29;946.67;;;
18.40;1.29;944.30;;;
20.51;1.27875;920.77;;;
21.29;1.28;919.73;;;
21.21;1.27;923.42;;;
19.78;1.28;931.87;;;
19.17;1.28;933.22;;;
19.99;1.28;951.48;;;
20.03;1.28;953.22;;;
20.43;1.28;949.64;;;
19.47;1.28;963.59;;;
20.85;1.28;967.00;;;
20.84;1.28;971.56;;;
20.62;1.2575;986.24;;;
20.83;1.24;990.14;;;
21.25;1.20688;987.76;;;
22.15;1.2;975.93;;;
20.64;1.18;984.84;;;
20.21;1.14;997.48;;;
20.41;1.11875;998.51;;;
20.66;1.0875;988.61;;;
20.22;1.06;1010.74;;;
20.01;1.055;1011.66;;;
19.76;1.065;1010.09;;;
